longitude,latitude,h,ts,u,v
10.000000,48.000000,5181.600000,10800.000000,13.764019,13.748127
12.000000,48.000000,5181.600000,10800.000000,15.376760,12.338937
14.000000,48.000000,5181.600000,10800.000000,16.030024,8.755724
16.000000,48.000000,5181.600000,10800.000000,17.078979,9.554713
2.000000,50.000000,5181.600000,10800.000000,8.732159,9.629313
4.000000,50.000000,5181.600000,10800.000000,10.420110,9.349590
6.000000,50.000000,5181.600000,10800.000000,14.828965,13.913621
8.000000,50.000000,5181.600000,10800.000000,15.660644,13.788467
10.000000,50.000000,5181.600000,10800.000000,13.411494,18.475647
12.000000,50.000000,5181.600000,10800.000000,13.619569,13.504921
14.000000,50.000000,5181.600000,10800.000000,12.665829,11.424232
16.000000,50.000000,5181.600000,10800.000000,12.026352,7.394257
2.000000,52.000000,5181.600000,10800.000000,7.314047,5.065470
4.000000,52.000000,5181.600000,10800.000000,11.808901,8.387691
6.000000,52.000000,5181.600000,10800.000000,13.668016,11.825011
8.000000,52.000000,5181.600000,10800.000000,13.169217,13.211660
10.000000,52.000000,5181.600000,10800.000000,18.429338,12.358672
12.000000,52.000000,5181.600000,10800.000000,21.512179,10.695756
14.000000,52.000000,5181.600000,10800.000000,20.486596,7.492027
16.000000,52.000000,5181.600000,10800.000000,19.271520,7.971364
2.000000,54.000000,5181.600000,10800.000000,-2.910285,0.532644
4.000000,54.000000,5181.600000,10800.000000,-3.777097,-1.802125
6.000000,54.000000,5181.600000,10800.000000,0.938858,6.325615
8.000000,54.000000,5181.600000,10800.000000,6.162690,11.538212
10.000000,54.000000,5181.600000,10800.000000,7.570363,10.515181
12.000000,54.000000,5181.600000,10800.000000,9.034792,8.296919
14.000000,54.000000,5181.600000,10800.000000,11.927260,8.205027
16.000000,54.000000,5181.600000,10800.000000,14.786908,9.333511
2.000000,40.000000,7620.000000,10800.000000,17.685508,16.236119
4.000000,40.000000,7620.000000,10800.000000,22.379861,21.864371
6.000000,40.000000,7620.000000,10800.000000,22.608937,26.429963
8.000000,40.000000,7620.000000,10800.000000,27.671444,37.111705
10.000000,40.000000,7620.000000,10800.000000,30.557750,38.809817
12.000000,40.000000,7620.000000,10800.000000,28.806096,32.139618
14.000000,40.000000,7620.000000,10800.000000,33.394924,28.120004
16.000000,40.000000,7620.000000,10800.000000,30.129697,22.556508
2.000000,42.000000,7620.000000,10800.000000,4.150752,22.818372
4.000000,42.000000,7620.000000,10800.000000,4.434607,21.091421
6.000000,42.000000,7620.000000,10800.000000,11.506366,22.059386
8.000000,42.000000,7620.000000,10800.000000,21.003611,25.956541
10.000000,42.000000,7620.000000,10800.000000,31.033078,36.243514
12.000000,42.000000,7620.000000,10800.000000,32.898603,39.385152
14.000000,42.000000,7620.000000,10800.000000,36.108129,27.920198
16.000000,42.000000,7620.000000,10800.000000,37.279296,18.172490
2.000000,44.000000,7620.000000,10800.000000,3.350918,25.342313
4.000000,44.000000,7620.000000,10800.000000,10.556385,26.318638
6.000000,44.000000,7620.000000,10800.000000,10.884009,20.521643
8.000000,44.000000,7620.000000,10800.000000,16.616051,17.916176
10.000000,44.000000,7620.000000,10800.000000,26.851690,25.019459
12.000000,44.000000,7620.000000,10800.000000,28.864989,22.345593
14.000000,44.000000,7620.000000,10800.000000,32.518591,25.695886
16.000000,44.000000,7620.000000,10800.000000,41.768504,22.694775
2.000000,46.000000,7620.000000,10800.000000,12.548387,33.010110
4.000000,46.000000,7620.000000,10800.000000,11.486410,27.668665
6.000000,46.000000,7620.000000,10800.000000,13.736606,27.716270
8.000000,46.000000,7620.000000,10800.000000,16.107858,20.540082
10.000000,46.000000,7620.000000,10800.000000,18.069403,17.360398
12.000000,46.000000,7620.000000,10800.000000,24.117909,16.079217
14.000000,46.000000,7620.000000,10800.000000,24.489893,12.716663
16.000000,46.000000,7620.000000,10800.000000,27.968800,13.117138
2.000000,48.000000,7620.000000,10800.000000,15.557686,27.735247
4.000000,48.000000,7620.000000,10800.000000,19.214446,33.838926
6.000000,48.000000,7620.000000,10800.000000,18.167542,27.358686
8.000000,48.000000,7620.000000,10800.000000,19.276116,25.529545
10.000000,48.000000,7620.000000,10800.000000,19.079754,18.293737
12.000000,48.000000,7620.000000,10800.000000,19.968427,18.902364
14.000000,48.000000,7620.000000,10800.000000,18.516241,17.365300
16.000000,48.000000,7620.000000,10800.000000,21.031839,11.407599
2.000000,50.000000,7620.000000,10800.000000,17.771363,22.747683
4.000000,50.000000,7620.000000,10800.000000,21.595792,26.470564
6.000000,50.000000,7620.000000,10800.000000,26.051554,29.829718
8.000000,50.000000,7620.000000,10800.000000,25.980206,26.308212
10.000000,50.000000,7620.000000,10800.000000,30.399649,22.054269
12.000000,50.000000,7620.000000,10800.000000,29.737713,18.341645
14.000000,50.000000,7620.000000,10800.000000,29.078595,12.969353
16.000000,50.000000,7620.000000,10800.000000,29.731508,7.479588
2.000000,52.000000,7620.000000,10800.000000,7.877358,5.714149
4.000000,52.000000,7620.000000,10800.000000,15.498563,14.839280
6.000000,52.000000,7620.000000,10800.000000,22.911400,24.095957
8.000000,52.000000,7620.000000,10800.000000,27.257686,25.339272
10.000000,52.000000,7620.000000,10800.000000,28.359885,22.035225
12.000000,52.000000,7620.000000,10800.000000,26.434261,17.171737
14.000000,52.000000,7620.000000,10800.000000,26.255676,15.064700
16.000000,52.000000,7620.000000,10800.000000,27.852036,10.696816
2.000000,54.000000,7620.000000,10800.000000,3.867026,-1.456675
4.000000,54.000000,7620.000000,10800.000000,9.496414,9.708756
6.000000,54.000000,7620.000000,10800.000000,12.624213,14.346212
8.000000,54.000000,7620.000000,10800.000000,19.652070,19.805088
10.000000,54.000000,7620.000000,10800.000000,23.170068,17.730342
12.000000,54.000000,7620.000000,10800.000000,26.597760,14.849300
14.000000,54.000000,7620.000000,10800.000000,28.750351,11.486481
16.000000,54.000000,7620.000000,10800.000000,27.495125,10.602483
2.000000,40.000000,10668.000000,10800.000000,26.875954,20.361111
4.000000,40.000000,10668.000000,10800.000000,29.795019,30.667959
6.000000,40.000000,10668.000000,10800.000000,37.997109,39.088381
8.000000,40.000000,10668.000000,10800.000000,41.558827,45.865030
10.000000,40.000000,10668.000000,10800.000000,33.226312,40.694364
12.000000,40.000000,10668.000000,10800.000000,35.117680,36.189056
14.000000,40.000000,10668.000000,10800.000000,32.766044,26.352629
16.000000,40.000000,10668.000000,10800.000000,28.680215,21.106523
2.000000,42.000000,10668.000000,10800.000000,17.809840,22.753849
4.000000,42.000000,10668.000000,10800.000000,20.026562,29.576941
6.000000,42.000000,10668.000000,10800.000000,24.696023,33.586300
8.000000,42.000000,10668.000000,10800.000000,34.366323,46.571141
10.000000,42.000000,10668.000000,10800.000000,38.190705,44.477131
12.000000,42.000000,10668.000000,10800.000000,34.946666,40.784037
14.000000,42.000000,10668.000000,10800.000000,36.622647,32.654987
16.000000,42.000000,10668.000000,10800.000000,36.201808,28.174007
2.000000,44.000000,10668.000000,10800.000000,16.482421,23.724148
4.000000,44.000000,10668.000000,10800.000000,19.438775,32.394091
6.000000,44.000000,10668.000000,10800.000000,22.287845,32.859034
8.000000,44.000000,10668.000000,10800.000000,29.970545,39.499762
10.000000,44.000000,10668.000000,10800.000000,36.987497,42.456877
12.000000,44.000000,10668.000000,10800.000000,41.739944,42.784860
14.000000,44.000000,10668.000000,10800.000000,45.121020,35.878484
16.000000,44.000000,10668.000000,10800.000000,45.849079,28.557889
2.000000,46.000000,10668.000000,10800.000000,18.435232,21.757979
4.000000,46.000000,10668.000000,10800.000000,21.400916,28.345861
6.000000,46.000000,10668.000000,10800.000000,25.622364,32.068155
8.000000,46.000000,10668.000000,10800.000000,33.043768,30.834614
10.000000,46.000000,10668.000000,10800.000000,37.441967,37.638283
12.000000,46.000000,10668.000000,10800.000000,42.741559,39.724878
14.000000,46.000000,10668.000000,10800.000000,49.324368,35.227117
16.000000,46.000000,10668.000000,10800.000000,54.020686,25.626246
2.000000,48.000000,10668.000000,10800.000000,17.878394,20.221130
4.000000,48.000000,10668.000000,10800.000000,20.233665,23.619038
6.000000,48.000000,10668.000000,10800.000000,26.876147,28.258112
8.000000,48.000000,10668.000000,10800.000000,32.133470,28.383837
10.000000,48.000000,10668.000000,10800.000000,34.857296,29.315216
12.000000,48.000000,10668.000000,10800.000000,41.024048,30.216312
14.000000,48.000000,10668.000000,10800.000000,46.910818,27.696685
16.000000,48.000000,10668.000000,10800.000000,52.195909,23.446506
2.000000,50.000000,10668.000000,10800.000000,15.017940,17.963310
4.000000,50.000000,10668.000000,10800.000000,19.905072,20.781914
6.000000,50.000000,10668.000000,10800.000000,23.008128,21.526422
8.000000,50.000000,10668.000000,10800.000000,28.895456,23.800447
10.000000,50.000000,10668.000000,10800.000000,31.033866,25.395747
12.000000,50.000000,10668.000000,10800.000000,35.867350,24.015573
14.000000,50.000000,10668.000000,10800.000000,41.217099,21.133122
16.000000,50.000000,10668.000000,10800.000000,45.146666,17.440507
2.000000,52.000000,10668.000000,10800.000000,12.093477,10.469588
4.000000,52.000000,10668.000000,10800.000000,16.493081,15.249791
6.000000,52.000000,10668.000000,10800.000000,20.138600,19.370480
8.000000,52.000000,10668.000000,10800.000000,22.022726,20.241981
10.000000,52.000000,10668.000000,10800.000000,24.150308,19.950384
12.000000,52.000000,10668.000000,10800.000000,29.752103,21.334943
14.000000,52.000000,10668.000000,10800.000000,36.697624,18.613024
16.000000,52.000000,10668.000000,10800.000000,39.702047,15.009202
2.000000,54.000000,10668.000000,10800.000000,6.477212,3.171977
4.000000,54.000000,10668.000000,10800.000000,9.644105,7.986880
6.000000,54.000000,10668.000000,10800.000000,14.379500,11.646083
8.000000,54.000000,10668.000000,10800.000000,18.751513,14.027658
10.000000,54.000000,10668.000000,10800.000000,22.213866,16.619649
12.000000,54.000000,10668.000000,10800.000000,25.540152,17.458803
14.000000,54.000000,10668.000000,10800.000000,28.306616,15.185100
16.000000,54.000000,10668.000000,10800.000000,29.270325,12.504524
2.000000,40.000000,12496.800000,10800.000000,21.328273,20.816905
4.000000,40.000000,12496.800000,10800.000000,23.054430,24.226437
6.000000,40.000000,12496.800000,10800.000000,23.803350,30.101858
8.000000,40.000000,12496.800000,10800.000000,32.326175,35.749517
10.000000,40.000000,12496.800000,10800.000000,42.233834,29.008041
12.000000,40.000000,12496.800000,10800.000000,41.627619,23.614976
14.000000,40.000000,12496.800000,10800.000000,42.190929,16.820457
16.000000,40.000000,12496.800000,10800.000000,37.264569,9.686381
2.000000,42.000000,12496.800000,10800.000000,17.056413,18.461785
4.000000,42.000000,12496.800000,10800.000000,21.305692,21.013586
6.000000,42.000000,12496.800000,10800.000000,23.763749,25.292393
8.000000,42.000000,12496.800000,10800.000000,26.867880,33.796390
10.000000,42.000000,12496.800000,10800.000000,33.283586,31.401356
12.000000,42.000000,12496.800000,10800.000000,39.517215,29.000131
14.000000,42.000000,12496.800000,10800.000000,38.960311,17.867644
16.000000,42.000000,12496.800000,10800.000000,44.726006,9.785495
2.000000,44.000000,12496.800000,10800.000000,16.151635,16.136284
4.000000,44.000000,12496.800000,10800.000000,19.663675,19.058731
6.000000,44.000000,12496.800000,10800.000000,19.578440,21.179341
8.000000,44.000000,12496.800000,10800.000000,26.850311,27.555447
10.000000,44.000000,12496.800000,10800.000000,28.603737,28.927307
12.000000,44.000000,12496.800000,10800.000000,33.920020,27.659022
14.000000,44.000000,12496.800000,10800.000000,40.110436,22.434831
16.000000,44.000000,12496.800000,10800.000000,44.977907,15.613484
2.000000,46.000000,12496.800000,10800.000000,14.920090,16.700069
4.000000,46.000000,12496.800000,10800.000000,18.341843,18.944017
6.000000,46.000000,12496.800000,10800.000000,19.838236,20.503271
8.000000,46.000000,12496.800000,10800.000000,20.344779,24.037071
10.000000,46.000000,12496.800000,10800.000000,25.571750,23.794582
12.000000,46.000000,12496.800000,10800.000000,31.690012,23.911300
14.000000,46.000000,12496.800000,10800.000000,37.469927,20.263265
16.000000,46.000000,12496.800000,10800.000000,43.001489,15.274693
2.000000,48.000000,12496.800000,10800.000000,16.529576,14.914513
4.000000,48.000000,12496.800000,10800.000000,18.202072,16.959212
6.000000,48.000000,12496.800000,10800.000000,21.255139,17.124890
8.000000,48.000000,12496.800000,10800.000000,24.485314,19.120042
10.000000,48.000000,12496.800000,10800.000000,25.131144,19.876216
12.000000,48.000000,12496.800000,10800.000000,29.744822,17.567065
14.000000,48.000000,12496.800000,10800.000000,31.956212,15.908658
16.000000,48.000000,12496.800000,10800.000000,37.313869,13.177407
2.000000,50.000000,12496.800000,10800.000000,13.912857,9.684213
4.000000,50.000000,12496.800000,10800.000000,17.937250,12.352316
6.000000,50.000000,12496.800000,10800.000000,20.357886,15.047752
8.000000,50.000000,12496.800000,10800.000000,22.104979,18.169438
10.000000,50.000000,12496.800000,10800.000000,26.093292,17.090949
12.000000,50.000000,12496.800000,10800.000000,30.026619,15.341420
14.000000,50.000000,12496.800000,10800.000000,32.103412,12.281391
16.000000,50.000000,12496.800000,10800.000000,32.645164,9.059368
2.000000,52.000000,12496.800000,10800.000000,12.556516,7.499051
4.000000,52.000000,12496.800000,10800.000000,14.776702,9.698720
6.000000,52.000000,12496.800000,10800.000000,17.778223,11.619291
8.000000,52.000000,12496.800000,10800.000000,21.058074,12.402196
10.000000,52.000000,12496.800000,10800.000000,23.375918,13.199086
12.000000,52.000000,12496.800000,10800.000000,25.648500,13.338001
14.000000,52.000000,12496.800000,10800.000000,27.416659,12.531348
16.000000,52.000000,12496.800000,10800.000000,27.994091,10.671660
2.000000,54.000000,12496.800000,10800.000000,9.972935,3.952526
4.000000,54.000000,12496.800000,10800.000000,11.211689,4.720775
6.000000,54.000000,12496.800000,10800.000000,13.757782,6.523229
8.000000,54.000000,12496.800000,10800.000000,16.209656,8.254509
10.000000,54.000000,12496.800000,10800.000000,18.461060,9.831326
12.000000,54.000000,12496.800000,10800.000000,21.297328,10.099328
14.000000,54.000000,12496.800000,10800.000000,23.927156,8.965906
16.000000,54.000000,12496.800000,10800.000000,25.654405,7.528392
2.000000,40.000000,304.800000,14400.000000,5.497219,-1.381894
4.000000,40.000000,304.800000,14400.000000,10.789651,-4.632131
6.000000,40.000000,304.800000,14400.000000,8.810393,3.783583
8.000000,40.000000,304.800000,14400.000000,8.813104,6.442941
10.000000,40.000000,304.800000,14400.000000,4.721778,13.197124
12.000000,40.000000,304.800000,14400.000000,7.792611,13.389416
14.000000,40.000000,304.800000,14400.000000,5.145687,-2.320239
16.000000,40.000000,304.800000,14400.000000,1.189656,1.490852
2.000000,42.000000,304.800000,14400.000000,1.823950,0.146878
4.000000,42.000000,304.800000,14400.000000,8.647554,-15.605625
6.000000,42.000000,304.800000,14400.000000,-0.804465,5.255426
8.000000,42.000000,304.800000,14400.000000,5.825686,2.996714
10.000000,42.000000,304.800000,14400.000000,1.084682,7.605054
12.000000,42.000000,304.800000,14400.000000,-2.521209,10.551433
14.000000,42.000000,304.800000,14400.000000,1.185911,1.221404
16.000000,42.000000,304.800000,14400.000000,-2.108091,6.954949
2.000000,44.000000,304.800000,14400.000000,5.182594,-1.342059
4.000000,44.000000,304.800000,14400.000000,-1.490018,-2.134439
6.000000,44.000000,304.800000,14400.000000,-1.922285,1.133137
8.000000,44.000000,304.800000,14400.000000,-0.190148,1.334782
10.000000,44.000000,304.800000,14400.000000,-2.167656,5.814447
12.000000,44.000000,304.800000,14400.000000,-2.157545,1.847208
14.000000,44.000000,304.800000,14400.000000,-5.093420,2.296393
16.000000,44.000000,304.800000,14400.000000,-2.460479,5.431174
2.000000,46.000000,304.800000,14400.000000,0.485842,-2.786400
4.000000,46.000000,304.800000,14400.000000,-0.506818,-3.522039
6.000000,46.000000,304.800000,14400.000000,-0.026451,-1.495841
8.000000,46.000000,304.800000,14400.000000,-1.055334,0.714738
10.000000,46.000000,304.800000,14400.000000,-0.415726,0.658963
12.000000,46.000000,304.800000,14400.000000,-0.552786,1.203455
14.000000,46.000000,304.800000,14400.000000,1.730402,1.423535
16.000000,46.000000,304.800000,14400.000000,0.575546,3.192394
2.000000,48.000000,304.800000,14400.000000,-3.710117,-2.034510
4.000000,48.000000,304.800000,14400.000000,-2.890157,-2.822794
6.000000,48.000000,304.800000,14400.000000,-2.272323,-2.648633
8.000000,48.000000,304.800000,14400.000000,-0.318957,-2.228093
10.000000,48.000000,304.800000,14400.000000,-1.608667,-3.298375
12.000000,48.000000,304.800000,14400.000000,-1.787161,-2.146655
14.000000,48.000000,304.800000,14400.000000,-2.802681,-1.956165
16.000000,48.000000,304.800000,14400.000000,-2.493557,-0.472900
2.000000,50.000000,304.800000,14400.000000,-0.200100,-1.880095
4.000000,50.000000,304.800000,14400.000000,1.068190,-2.506601
6.000000,50.000000,304.800000,14400.000000,0.963573,-2.844930
8.000000,50.000000,304.800000,14400.000000,0.896336,-2.256403
10.000000,50.000000,304.800000,14400.000000,-0.196450,-1.368003
12.000000,50.000000,304.800000,14400.000000,-1.369863,-1.686164
14.000000,50.000000,304.800000,14400.000000,-1.384771,-1.246245
16.000000,50.000000,304.800000,14400.000000,-0.890850,-0.553866
2.000000,52.000000,304.800000,14400.000000,2.595701,-5.487508
4.000000,52.000000,304.800000,14400.000000,5.866353,-1.654802
6.000000,52.000000,304.800000,14400.000000,5.540961,0.308417
8.000000,52.000000,304.800000,14400.000000,3.914226,1.483212
10.000000,52.000000,304.800000,14400.000000,1.660884,-0.306661
12.000000,52.000000,304.800000,14400.000000,-0.778392,0.420886
14.000000,52.000000,304.800000,14400.000000,0.021095,-1.070962
16.000000,52.000000,304.800000,14400.000000,-3.051884,0.217416
2.000000,54.000000,304.800000,14400.000000,-2.172401,-8.127705
4.000000,54.000000,304.800000,14400.000000,-3.301730,-7.705548
6.000000,54.000000,304.800000,14400.000000,4.097117,1.688957
8.000000,54.000000,304.800000,14400.000000,-0.280348,3.059219
10.000000,54.000000,304.800000,14400.000000,-3.221412,2.009156
12.000000,54.000000,304.800000,14400.000000,-3.891794,3.973032
14.000000,54.000000,304.800000,14400.000000,-6.296111,1.235030
16.000000,54.000000,304.800000,14400.000000,-4.549142,0.224651
2.000000,40.000000,2743.200000,14400.000000,12.839408,-1.110360
4.000000,40.000000,2743.200000,14400.000000,16.534450,2.393236
6.000000,40.000000,2743.200000,14400.000000,13.597358,13.600114
8.000000,40.000000,2743.200000,14400.000000,11.113064,12.422168
10.000000,40.000000,2743.200000,14400.000000,11.832172,9.573882
12.000000,40.000000,2743.200000,14400.000000,24.127382,14.386799
14.000000,40.000000,2743.200000,14400.000000,10.775293,18.673301
16.000000,40.000000,2743.200000,14400.000000,11.959974,13.662725
2.000000,42.000000,2743.200000,14400.000000,5.198847,-2.494280
4.000000,42.000000,2743.200000,14400.000000,1.279381,6.623587
6.000000,42.000000,2743.200000,14400.000000,4.899937,12.125317
8.000000,42.000000,2743.200000,14400.000000,2.836965,12.322709
10.000000,42.000000,2743.200000,14400.000000,5.778010,12.328351
12.000000,42.000000,2743.200000,14400.000000,3.240725,10.581539
14.000000,42.000000,2743.200000,14400.000000,10.519726,14.047524
16.000000,42.000000,2743.200000,14400.000000,17.488513,10.945915
2.000000,44.000000,2743.200000,14400.000000,3.715293,-3.116019
4.000000,44.000000,2743.200000,14400.000000,5.418952,-0.257089
6.000000,44.000000,2743.200000,14400.000000,3.407066,11.174986
8.000000,44.000000,2743.200000,14400.000000,1.896740,18.025376
10.000000,44.000000,2743.200000,14400.000000,2.844092,12.897471
12.000000,44.000000,2743.200000,14400.000000,0.968835,10.074487
14.000000,44.000000,2743.200000,14400.000000,6.466162,9.049700
16.000000,44.000000,2743.200000,14400.000000,9.435694,10.514174
2.000000,46.000000,2743.200000,14400.000000,4.566670,0.407169
4.000000,46.000000,2743.200000,14400.000000,-0.124600,-2.357127
6.000000,46.000000,2743.200000,14400.000000,3.372640,5.524420
8.000000,46.000000,2743.200000,14400.000000,-2.386090,5.088735
10.000000,46.000000,2743.200000,14400.000000,2.110058,8.304186
12.000000,46.000000,2743.200000,14400.000000,6.652307,7.838890
14.000000,46.000000,2743.200000,14400.000000,7.394539,6.984009
16.000000,46.000000,2743.200000,14400.000000,6.954450,8.292867
2.000000,48.000000,2743.200000,14400.000000,1.469366,0.019861
4.000000,48.000000,2743.200000,14400.000000,5.223789,1.155509
6.000000,48.000000,2743.200000,14400.000000,4.720407,0.470395
8.000000,48.000000,2743.200000,14400.000000,2.274038,3.935953
10.000000,48.000000,2743.200000,14400.000000,0.184320,8.006008
12.000000,48.000000,2743.200000,14400.000000,4.407249,6.624544
14.000000,48.000000,2743.200000,14400.000000,4.247500,6.580065
16.000000,48.000000,2743.200000,14400.000000,8.320007,7.862529
2.000000,50.000000,2743.200000,14400.000000,1.786182,0.731145
4.000000,50.000000,2743.200000,14400.000000,5.465363,0.366136
6.000000,50.000000,2743.200000,14400.000000,4.240824,1.357620
8.000000,50.000000,2743.200000,14400.000000,3.958552,2.627612
10.000000,50.000000,2743.200000,14400.000000,3.798472,2.815666
12.000000,50.000000,2743.200000,14400.000000,3.631833,3.046974
14.000000,50.000000,2743.200000,14400.000000,7.136997,6.102412
16.000000,50.000000,2743.200000,14400.000000,7.373445,4.682706
2.000000,52.000000,2743.200000,14400.000000,3.354670,-3.182413
4.000000,52.000000,2743.200000,14400.000000,5.216475,-1.271685
6.000000,52.000000,2743.200000,14400.000000,5.762739,0.817276
8.000000,52.000000,2743.200000,14400.000000,6.229077,5.012827
10.000000,52.000000,2743.200000,14400.000000,6.180827,4.831659
12.000000,52.000000,2743.200000,14400.000000,5.006046,2.618315
14.000000,52.000000,2743.200000,14400.000000,9.773653,5.642475
16.000000,52.000000,2743.200000,14400.000000,10.759845,5.777146
2.000000,54.000000,2743.200000,14400.000000,1.500525,-3.464524
4.000000,54.000000,2743.200000,14400.000000,1.472798,-7.378397
6.000000,54.000000,2743.200000,14400.000000,2.514477,2.538349
8.000000,54.000000,2743.200000,14400.000000,-1.259521,8.013313
10.000000,54.000000,2743.200000,14400.000000,1.809766,4.383641
12.000000,54.000000,2743.200000,14400.000000,-2.133750,4.001211
14.000000,54.000000,2743.200000,14400.000000,-2.162540,4.926744
16.000000,54.000000,2743.200000,14400.000000,-0.096888,3.264499
2.000000,40.000000,5181.600000,14400.000000,18.132604,6.988135
4.000000,40.000000,5181.600000,14400.000000,14.011600,13.050324
6.000000,40.000000,5181.600000,14400.000000,16.589242,17.998306
8.000000,40.000000,5181.600000,14400.000000,21.597847,20.343619
10.000000,40.000000,5181.600000,14400.000000,30.451924,22.679451
12.000000,40.000000,5181.600000,14400.000000,25.591311,31.071695
14.000000,40.000000,5181.600000,14400.000000,31.883689,26.999647
16.000000,40.000000,5181.600000,14400.000000,26.880571,21.195169
2.000000,42.000000,5181.600000,14400.000000,10.133430,12.576198
4.000000,42.000000,5181.600000,14400.000000,7.253047,14.759631
6.000000,42.000000,5181.600000,14400.000000,12.545954,14.692207
8.000000,42.000000,5181.600000,14400.000000,6.713523,18.499382
10.000000,42.000000,5181.600000,14400.000000,10.004911,15.772813
12.000000,42.000000,5181.600000,14400.000000,17.113341,12.114401
14.000000,42.000000,5181.600000,14400.000000,30.495819,22.317675
16.000000,42.000000,5181.600000,14400.000000,35.248829,23.016528
2.000000,44.000000,5181.600000,14400.000000,9.508441,7.507924
4.000000,44.000000,5181.600000,14400.000000,2.786888,13.153705
6.000000,44.000000,5181.600000,14400.000000,10.930323,15.250325
8.000000,44.000000,5181.600000,14400.000000,12.100056,13.867511
10.000000,44.000000,5181.600000,14400.000000,11.547864,12.748018
12.000000,44.000000,5181.600000,14400.000000,12.048558,12.764907
14.000000,44.000000,5181.600000,14400.000000,12.024462,9.696841
16.000000,44.000000,5181.600000,14400.000000,15.510349,9.248640
2.000000,46.000000,5181.600000,14400.000000,10.154777,11.707979
4.000000,46.000000,5181.600000,14400.000000,6.947726,12.666035
6.000000,46.000000,5181.600000,14400.000000,7.625511,14.007479
8.000000,46.000000,5181.600000,14400.000000,7.818771,15.990412
10.000000,46.000000,5181.600000,14400.000000,9.937129,17.079602
12.000000,46.000000,5181.600000,14400.000000,13.724807,14.782000
14.000000,46.000000,5181.600000,14400.000000,15.246381,11.477922
16.000000,46.000000,5181.600000,14400.000000,15.860184,11.119226
2.000000,48.000000,5181.600000,14400.000000,12.923698,11.252635
4.000000,48.000000,5181.600000,14400.000000,16.711591,16.912491
6.000000,48.000000,5181.600000,14400.000000,10.838029,14.532009
8.000000,48.000000,5181.600000,14400.000000,11.830845,13.393022
10.000000,48.000000,5181.600000,14400.000000,11.091068,13.367951
12.000000,48.000000,5181.600000,14400.000000,13.165863,13.062007
14.000000,48.000000,5181.600000,14400.000000,14.675565,8.895702
16.000000,48.000000,5181.600000,14400.000000,15.673625,9.644793
2.000000,50.000000,5181.600000,14400.000000,8.968909,9.948483
4.000000,50.000000,5181.600000,14400.000000,9.795034,9.840736
6.000000,50.000000,5181.600000,14400.000000,15.307308,14.269691
8.000000,50.000000,5181.600000,14400.000000,15.023111,15.663286
10.000000,50.000000,5181.600000,14400.000000,14.078805,18.082446
12.000000,50.000000,5181.600000,14400.000000,16.626164,13.184234
14.000000,50.000000,5181.600000,14400.000000,13.891039,11.616170
16.000000,50.000000,5181.600000,14400.000000,13.127477,9.339071
2.000000,52.000000,5181.600000,14400.000000,7.771385,4.282036
4.000000,52.000000,5181.600000,14400.000000,12.675836,8.008518
6.000000,52.000000,5181.600000,14400.000000,14.128943,11.521589
8.000000,52.000000,5181.600000,14400.000000,12.429886,12.297209
10.000000,52.000000,5181.600000,14400.000000,17.402516,11.782467
12.000000,52.000000,5181.600000,14400.000000,21.423838,12.848886
14.000000,52.000000,5181.600000,14400.000000,20.030165,7.294676
16.000000,52.000000,5181.600000,14400.000000,19.210419,7.614004
2.000000,54.000000,5181.600000,14400.000000,-2.614057,1.188585
4.000000,54.000000,5181.600000,14400.000000,-3.552841,-1.215697
6.000000,54.000000,5181.600000,14400.000000,2.454400,6.589148
8.000000,54.000000,5181.600000,14400.000000,7.872605,11.854798
10.000000,54.000000,5181.600000,14400.000000,10.065338,10.256390
12.000000,54.000000,5181.600000,14400.000000,9.199832,8.923496
14.000000,54.000000,5181.600000,14400.000000,11.490406,7.383094
16.000000,54.000000,5181.600000,14400.000000,15.050322,8.620349
2.000000,40.000000,7620.000000,14400.000000,23.785372,13.244292
4.000000,40.000000,7620.000000,14400.000000,27.109858,20.990135
6.000000,40.000000,7620.000000,14400.000000,27.993332,25.523928
8.000000,40.000000,7620.000000,14400.000000,31.215058,35.769143
10.000000,40.000000,7620.000000,14400.000000,30.941367,34.042255
12.000000,40.000000,7620.000000,14400.000000,32.486453,34.371893
14.000000,40.000000,7620.000000,14400.000000,31.720844,24.440745
16.000000,40.000000,7620.000000,14400.000000,30.969537,22.764775
2.000000,42.000000,7620.000000,14400.000000,1.967305,21.714197
4.000000,42.000000,7620.000000,14400.000000,6.133908,20.334873
6.000000,42.000000,7620.000000,14400.000000,8.403845,20.978796
8.000000,42.000000,7620.000000,14400.000000,17.162285,22.151324
10.000000,42.000000,7620.000000,14400.000000,29.585526,31.411354
12.000000,42.000000,7620.000000,14400.000000,32.103703,39.182617
14.000000,42.000000,7620.000000,14400.000000,34.072237,29.147281
16.000000,42.000000,7620.000000,14400.000000,37.929248,22.247348
2.000000,44.000000,7620.000000,14400.000000,2.964085,26.088180
4.000000,44.000000,7620.000000,14400.000000,7.727339,23.217150
6.000000,44.000000,7620.000000,14400.000000,9.515409,21.894029
8.000000,44.000000,7620.000000,14400.000000,13.546568,17.047378
10.000000,44.000000,7620.000000,14400.000000,23.326481,23.667997
12.000000,44.000000,7620.000000,14400.000000,32.912632,27.129208
14.000000,44.000000,7620.000000,14400.000000,34.213560,27.358086
16.000000,44.000000,7620.000000,14400.000000,41.708448,26.955977
